0.000000000000000000e+00,0.000000000000000000e+00,4.919493198394775391e-01
0.000000000000000000e+00,6.562500000000000000e-01,3.520867824554443359e-01
8.750000000000000000e-01,5.312500000000000000e-01,-1.540701389312744141e-01
4.687500000000000000e-01,8.125000000000000000e-01,-1.534734368324279785e-01
9.062500000000000000e-01,5.000000000000000000e-01,-2.218222618103027344e-01
6.250000000000000000e-01,6.250000000000000000e-02,3.357332944869995117e-01
7.187500000000000000e-01,2.500000000000000000e-01,4.584729671478271484e-02
2.812500000000000000e-01,6.562500000000000000e-01,5.649912357330322266e-02
0.000000000000000000e+00,5.312500000000000000e-01,2.990446090698242188e-01
7.812500000000000000e-01,7.500000000000000000e-01,-8.123689889907836914e-02
9.375000000000000000e-01,6.250000000000000000e-02,-1.453953981399536133e-02
8.437500000000000000e-01,8.437500000000000000e-01,-3.165765404701232910e-01
8.750000000000000000e-01,1.562500000000000000e-01,-3.899222612380981445e-02
5.937500000000000000e-01,7.500000000000000000e-01,7.295376062393188477e-02
3.750000000000000000e-01,4.687500000000000000e-01,-1.436373591423034668e-01
9.375000000000000000e-01,4.375000000000000000e-01,-3.163089454174041748e-01
1.875000000000000000e-01,0.000000000000000000e+00,3.524100780487060547e-01
8.437500000000000000e-01,9.062500000000000000e-01,-3.736530542373657227e-01
7.812500000000000000e-01,5.312500000000000000e-01,-2.663868665695190430e-02
5.937500000000000000e-01,2.812500000000000000e-01,6.135994195938110352e-02
1.875000000000000000e-01,6.875000000000000000e-01,1.836432218551635742e-01
1.875000000000000000e-01,4.375000000000000000e-01,4.525554180145263672e-02
1.250000000000000000e-01,8.125000000000000000e-01,8.286118507385253906e-02
6.250000000000000000e-01,8.437500000000000000e-01,-6.209236383438110352e-02
4.375000000000000000e-01,9.687500000000000000e-01,-3.141225576400756836e-01
5.000000000000000000e-01,2.187500000000000000e-01,6.502056121826171875e-02
4.375000000000000000e-01,5.937500000000000000e-01,2.138781547546386719e-02
2.187500000000000000e-01,2.187500000000000000e-01,1.320704221725463867e-01
9.375000000000000000e-01,7.812500000000000000e-01,-3.136309981346130371e-01
9.062500000000000000e-01,6.250000000000000000e-01,-1.198279857635498047e-01
2.500000000000000000e-01,3.125000000000000000e-01,-5.404829978942871094e-02
9.062500000000000000e-01,9.687500000000000000e-01,-4.594353437423706055e-01
8.437500000000000000e-01,5.937500000000000000e-01,-6.210100650787353516e-02
6.250000000000000000e-01,9.687500000000000000e-01,-1.432847380638122559e-01
1.000000000000000000e+00,9.062500000000000000e-01,-4.777486324310302734e-01
4.687500000000000000e-01,2.812500000000000000e-01,-6.901556253433227539e-02
3.125000000000000000e-02,1.250000000000000000e-01,4.402102231979370117e-01
4.375000000000000000e-01,8.125000000000000000e-01,-1.852650642395019531e-01
4.375000000000000000e-01,7.187500000000000000e-01,-4.040879011154174805e-02
1.000000000000000000e+00,9.687500000000000000e-01,-4.965778589248657227e-01
5.312500000000000000e-01,9.062500000000000000e-01,-1.862734556198120117e-01
9.375000000000000000e-01,6.562500000000000000e-01,-1.498134136199951172e-01
8.750000000000000000e-01,6.875000000000000000e-01,-1.283865571022033691e-01
6.250000000000000000e-02,3.750000000000000000e-01,1.379087567329406738e-01
4.062500000000000000e-01,9.375000000000000000e-02,1.173046827316284180e-01
2.500000000000000000e-01,3.437500000000000000e-01,-7.902550697326660156e-02
4.687500000000000000e-01,5.625000000000000000e-01,3.144526481628417969e-02
2.187500000000000000e-01,3.125000000000000000e-02,3.032629489898681641e-01
6.250000000000000000e-01,8.125000000000000000e-01,-1.824897527694702148e-02
8.750000000000000000e-01,5.937500000000000000e-01,-9.842073917388916016e-02
9.687500000000000000e-01,4.375000000000000000e-01,-3.278834521770477295e-01
5.000000000000000000e-01,2.500000000000000000e-01,1.554328203201293945e-02
2.812500000000000000e-01,9.062500000000000000e-01,-2.550580501556396484e-01
7.812500000000000000e-01,7.812500000000000000e-01,-1.309534311294555664e-01
9.375000000000000000e-01,5.312500000000000000e-01,-2.003681659698486328e-01
3.125000000000000000e-02,0.000000000000000000e+00,4.868081808090209961e-01
6.250000000000000000e-02,9.062500000000000000e-01,2.188247442245483398e-02
3.750000000000000000e-01,5.000000000000000000e-01,-1.040832996368408203e-01
8.750000000000000000e-01,4.687500000000000000e-01,-2.347360253334045410e-01
7.812500000000000000e-01,7.187500000000000000e-01,-3.487515449523925781e-02
7.500000000000000000e-01,5.000000000000000000e-01,-1.790630817413330078e-02
9.062500000000000000e-01,9.062500000000000000e-01,-4.408693313598632812e-01
1.875000000000000000e-01,7.187500000000000000e-01,1.461527347564697266e-01
2.187500000000000000e-01,9.687500000000000000e-01,-1.773169040679931641e-01
6.562500000000000000e-01,3.125000000000000000e-01,2.136164903640747070e-02
6.875000000000000000e-01,7.187500000000000000e-01,9.673064947128295898e-02
3.750000000000000000e-01,2.500000000000000000e-01,-8.745062351226806641e-02
9.375000000000000000e-01,9.687500000000000000e-01,-4.794182777404785156e-01
4.062500000000000000e-01,1.875000000000000000e-01,1.793742179870605469e-02
9.375000000000000000e-02,6.562500000000000000e-01,3.188986778259277344e-01
5.625000000000000000e-01,7.500000000000000000e-01,5.134087800979614258e-02
8.437500000000000000e-01,4.687500000000000000e-01,-1.985213160514831543e-01
8.437500000000000000e-01,1.875000000000000000e-01,-4.498380422592163086e-02
6.250000000000000000e-02,3.437500000000000000e-01,1.461344361305236816e-01
6.250000000000000000e-02,3.125000000000000000e-02,4.768626689910888672e-01
4.062500000000000000e-01,3.437500000000000000e-01,-1.876785755157470703e-01
1.875000000000000000e-01,6.250000000000000000e-01,2.180279493331909180e-01
7.187500000000000000e-01,5.625000000000000000e-01,1.008729934692382812e-01
1.875000000000000000e-01,9.375000000000000000e-02,3.323646783828735352e-01
3.750000000000000000e-01,7.812500000000000000e-01,-1.672344207763671875e-01
3.750000000000000000e-01,6.875000000000000000e-01,-3.501015901565551758e-02
5.000000000000000000e-01,1.875000000000000000e-01,1.129459738731384277e-01
4.375000000000000000e-01,3.437500000000000000e-01,-1.648779511451721191e-01
9.375000000000000000e-02,1.562500000000000000e-01,3.792971372604370117e-01
6.250000000000000000e-02,1.250000000000000000e-01,4.306868314743041992e-01
3.750000000000000000e-01,3.750000000000000000e-01,-2.058935165405273438e-01
1.000000000000000000e+00,2.500000000000000000e-01,-2.484506368637084961e-01
3.125000000000000000e-02,9.062500000000000000e-01,3.179085254669189453e-02
5.625000000000000000e-01,2.812500000000000000e-01,3.979897499084472656e-02
3.125000000000000000e-01,2.500000000000000000e-01,-5.520558357238769531e-02
7.187500000000000000e-01,6.875000000000000000e-01,9.798169136047363281e-02
7.187500000000000000e-01,5.000000000000000000e-01,2.702701091766357422e-02
1.250000000000000000e-01,5.312500000000000000e-01,2.401605844497680664e-01
9.687500000000000000e-01,7.500000000000000000e-01,-2.752779722213745117e-01
4.375000000000000000e-01,4.062500000000000000e-01,-1.678549051284790039e-01
0.000000000000000000e+00,4.375000000000000000e-01,1.836668252944946289e-01
9.375000000000000000e-02,1.875000000000000000e-01,3.363282680511474609e-01
2.500000000000000000e-01,9.375000000000000000e-01,-2.230126857757568359e-01
4.687500000000000000e-01,5.937500000000000000e-01,5.359983444213867188e-02
6.250000000000000000e-02,7.187500000000000000e-01,2.740221023559570312e-01
2.500000000000000000e-01,2.187500000000000000e-01,8.058428764343261719e-02
4.062500000000000000e-01,5.937500000000000000e-01,-8.686780929565429688e-04
1.875000000000000000e-01,9.687500000000000000e-01,-1.262876987457275391e-01
1.250000000000000000e-01,2.187500000000000000e-01,2.616480588912963867e-01
6.875000000000000000e-01,9.375000000000000000e-02,2.897301912307739258e-01
4.375000000000000000e-01,6.250000000000000000e-01,2.887320518493652344e-02
2.500000000000000000e-01,6.250000000000000000e-01,1.137545704841613770e-01
5.000000000000000000e-01,0.000000000000000000e+00,2.333461046218872070e-01
6.250000000000000000e-02,5.625000000000000000e-01,3.174741268157958984e-01
2.500000000000000000e-01,1.875000000000000000e-01,1.292090415954589844e-01
5.937500000000000000e-01,4.687500000000000000e-01,4.786026477813720703e-02
2.500000000000000000e-01,3.750000000000000000e-01,-8.818972110748291016e-02
5.312500000000000000e-01,4.062500000000000000e-01,-5.944097042083740234e-02
5.000000000000000000e-01,9.375000000000000000e-02,2.130513191223144531e-01
1.000000000000000000e+00,7.187500000000000000e-01,-2.332535386085510254e-01
8.125000000000000000e-01,9.375000000000000000e-01,-3.419375419616699219e-01
1.875000000000000000e-01,6.250000000000000000e-02,3.470040559768676758e-01
3.750000000000000000e-01,1.250000000000000000e-01,8.572423458099365234e-02
3.125000000000000000e-02,4.375000000000000000e-01,1.792243123054504395e-01
1.562500000000000000e-01,6.875000000000000000e-01,2.296994924545288086e-01
8.125000000000000000e-01,1.250000000000000000e-01,7.926434278488159180e-02
5.937500000000000000e-01,7.187500000000000000e-01,1.190958023071289062e-01
9.687500000000000000e-01,3.125000000000000000e-01,-3.277690410614013672e-01
2.187500000000000000e-01,9.062500000000000000e-01,-1.559550762176513672e-01
4.687500000000000000e-01,9.375000000000000000e-02,1.733962297439575195e-01
4.687500000000000000e-01,7.187500000000000000e-01,-8.306503295898437500e-03
1.000000000000000000e+00,1.875000000000000000e-01,-1.474199891090393066e-01
3.750000000000000000e-01,3.125000000000000000e-01,-1.712788343429565430e-01
1.562500000000000000e-01,1.250000000000000000e-01,3.519898653030395508e-01
1.250000000000000000e-01,9.687500000000000000e-01,-4.434490203857421875e-02
5.937500000000000000e-01,2.187500000000000000e-01,1.587251424789428711e-01
4.375000000000000000e-01,0.000000000000000000e+00,1.595350503921508789e-01
6.250000000000000000e-02,4.375000000000000000e-01,1.698584556579589844e-01
0.000000000000000000e+00,7.500000000000000000e-01,2.416528463363647461e-01
9.375000000000000000e-02,8.125000000000000000e-01,1.096572875976562500e-01
9.062500000000000000e-01,1.000000000000000000e+00,-4.584373831748962402e-01
2.187500000000000000e-01,6.250000000000000000e-02,2.971832752227783203e-01
1.562500000000000000e-01,1.562500000000000000e-01,3.176320791244506836e-01
6.562500000000000000e-01,8.750000000000000000e-01,-1.038427948951721191e-01
3.125000000000000000e-02,5.312500000000000000e-01,2.941244840621948242e-01
5.937500000000000000e-01,9.375000000000000000e-02,3.110871315002441406e-01
1.250000000000000000e-01,7.187500000000000000e-01,2.293373346328735352e-01
5.000000000000000000e-01,5.312500000000000000e-01,3.557628393173217773e-02
2.187500000000000000e-01,5.000000000000000000e-01,6.747555732727050781e-02
6.562500000000000000e-01,7.187500000000000000e-01,1.196579337120056152e-01
1.875000000000000000e-01,1.250000000000000000e-01,3.079218864440917969e-01
3.125000000000000000e-01,6.562500000000000000e-01,1.913571357727050781e-02
1.250000000000000000e-01,0.000000000000000000e+00,4.327507019042968750e-01
7.812500000000000000e-01,9.062500000000000000e-01,-2.788852453231811523e-01
6.562500000000000000e-01,3.750000000000000000e-01,-1.417273283004760742e-02
3.437500000000000000e-01,3.437500000000000000e-01,-1.887184381484985352e-01
8.125000000000000000e-01,8.437500000000000000e-01,-2.711617946624755859e-01
6.875000000000000000e-01,4.062500000000000000e-01,-3.155356645584106445e-02
0.000000000000000000e+00,8.437500000000000000e-01,9.728991985321044922e-02
5.625000000000000000e-01,6.562500000000000000e-01,1.588202118873596191e-01
5.000000000000000000e-01,8.125000000000000000e-01,-1.166606545448303223e-01
1.562500000000000000e-01,5.000000000000000000e-01,1.642817258834838867e-01
6.875000000000000000e-01,6.250000000000000000e-02,3.051885366439819336e-01
4.375000000000000000e-01,7.812500000000000000e-01,-1.359887719154357910e-01
4.375000000000000000e-01,3.125000000000000000e-01,-1.397961378097534180e-01
5.937500000000000000e-01,8.750000000000000000e-01,-1.063463091850280762e-01
2.500000000000000000e-01,5.000000000000000000e-01,1.476657390594482422e-02
3.437500000000000000e-01,6.875000000000000000e-01,-2.821040153503417969e-02
2.500000000000000000e-01,4.375000000000000000e-01,-5.835163593292236328e-02
9.375000000000000000e-01,3.125000000000000000e-02,-9.120464324951171875e-03
5.312500000000000000e-01,8.125000000000000000e-01,-7.990819215774536133e-02
0.000000000000000000e+00,1.250000000000000000e-01,4.450858831405639648e-01
5.312500000000000000e-01,5.000000000000000000e-01,3.368031978607177734e-02
9.375000000000000000e-02,9.687500000000000000e-01,-1.768702268600463867e-02
4.062500000000000000e-01,5.625000000000000000e-01,-2.296072244644165039e-02
6.562500000000000000e-01,9.687500000000000000e-01,-1.488967537879943848e-01
5.312500000000000000e-01,1.000000000000000000e+00,-2.082007527351379395e-01
5.625000000000000000e-01,7.812500000000000000e-01,1.112401485443115234e-03
9.687500000000000000e-01,1.000000000000000000e+00,-4.902671575546264648e-01
7.812500000000000000e-01,5.625000000000000000e-01,7.297754287719726562e-03
2.812500000000000000e-01,9.687500000000000000e-01,-2.763508260250091553e-01
0.000000000000000000e+00,5.625000000000000000e-01,3.325973749160766602e-01
3.125000000000000000e-01,3.750000000000000000e-01,-1.741763353347778320e-01
1.250000000000000000e-01,9.375000000000000000e-02,4.121124744415283203e-01
1.562500000000000000e-01,5.312500000000000000e-01,2.035077214241027832e-01
8.750000000000000000e-01,6.250000000000000000e-01,-9.190875291824340820e-02
7.500000000000000000e-01,9.062500000000000000e-01,-2.294499278068542480e-01
3.125000000000000000e-02,1.000000000000000000e+00,8.715748786926269531e-03
5.625000000000000000e-01,1.000000000000000000e+00,-1.755913496017456055e-01
0.000000000000000000e+00,2.187500000000000000e-01,3.192582130432128906e-01
8.750000000000000000e-01,6.250000000000000000e-02,3.402811288833618164e-02
3.125000000000000000e-01,5.312500000000000000e-01,-3.270339965820312500e-02
5.000000000000000000e-01,7.500000000000000000e-01,-1.709181070327758789e-02
6.562500000000000000e-01,9.375000000000000000e-02,3.131190538406372070e-01
2.812500000000000000e-01,3.437500000000000000e-01,-1.267198920249938965e-01
1.250000000000000000e-01,4.062500000000000000e-01,1.033197641372680664e-01
1.562500000000000000e-01,4.375000000000000000e-01,9.034705162048339844e-02
7.812500000000000000e-01,2.500000000000000000e-01,-5.088305473327636719e-02
8.125000000000000000e-01,0.000000000000000000e+00,1.233687996864318848e-01
4.062500000000000000e-01,7.187500000000000000e-01,-6.281822919845581055e-02
1.000000000000000000e+00,5.000000000000000000e-01,-2.572562694549560547e-01
3.125000000000000000e-01,4.375000000000000000e-01,-1.449503898620605469e-01
6.875000000000000000e-01,3.125000000000000000e-01,-2.940714359283447266e-03
0.000000000000000000e+00,7.187500000000000000e-01,2.887097597122192383e-01
1.875000000000000000e-01,8.750000000000000000e-01,-7.937526702880859375e-02
0.000000000000000000e+00,3.125000000000000000e-01,1.845307350158691406e-01
6.875000000000000000e-01,9.062500000000000000e-01,-1.500813961029052734e-01
8.125000000000000000e-01,5.000000000000000000e-01,-1.148062944412231445e-01
1.000000000000000000e+00,3.750000000000000000e-01,-3.660961985588073730e-01
8.437500000000000000e-01,8.750000000000000000e-01,-3.501409888267517090e-01
9.687500000000000000e-01,5.937500000000000000e-01,-1.560265421867370605e-01
9.375000000000000000e-02,9.062500000000000000e-01,4.418551921844482422e-03
2.187500000000000000e-01,6.250000000000000000e-01,1.663554906845092773e-01
8.125000000000000000e-01,3.125000000000000000e-02,1.242443323135375977e-01
3.125000000000000000e-01,2.812500000000000000e-01,-1.016451120376586914e-01
8.125000000000000000e-01,8.750000000000000000e-01,-3.047927618026733398e-01
9.062500000000000000e-01,6.875000000000000000e-01,-1.569955348968505859e-01
8.750000000000000000e-01,3.125000000000000000e-01,-2.676118314266204834e-01
2.500000000000000000e-01,2.812500000000000000e-01,-1.609796285629272461e-02
4.687500000000000000e-01,9.062500000000000000e-01,-2.600756883621215820e-01
4.687500000000000000e-01,4.062500000000000000e-01,-1.350659132003784180e-01
4.375000000000000000e-01,8.750000000000000000e-01,-2.656824290752410889e-01
4.375000000000000000e-01,6.250000000000000000e-02,1.540320515632629395e-01
7.500000000000000000e-01,7.187500000000000000e-01,1.508933305740356445e-02
3.125000000000000000e-01,5.625000000000000000e-01,1.646280288696289062e-04
9.375000000000000000e-01,6.250000000000000000e-01,-1.389117240905761719e-01
3.437500000000000000e-01,5.000000000000000000e-01,-9.616774320602416992e-02
3.750000000000000000e-01,1.875000000000000000e-01,9.834051132202148438e-03
2.187500000000000000e-01,8.437500000000000000e-01,-9.511554241180419922e-02
5.312500000000000000e-01,4.687500000000000000e-01,-5.378484725952148438e-03
1.000000000000000000e+00,5.937500000000000000e-01,-1.610516905784606934e-01
7.500000000000000000e-01,3.750000000000000000e-01,-1.210451126098632812e-01
9.375000000000000000e-02,6.250000000000000000e-01,3.282392024993896484e-01
5.312500000000000000e-01,2.812500000000000000e-01,7.530987262725830078e-03
9.375000000000000000e-02,7.500000000000000000e-01,2.098690867424011230e-01
9.375000000000000000e-02,4.062500000000000000e-01,1.295166015625000000e-01
5.937500000000000000e-01,8.125000000000000000e-01,-2.658069133758544922e-02
6.250000000000000000e-02,6.562500000000000000e-01,3.367094993591308594e-01
5.000000000000000000e-01,5.937500000000000000e-01,9.098201990127563477e-02
3.125000000000000000e-01,1.000000000000000000e+00,-3.131572604179382324e-01
9.375000000000000000e-01,1.000000000000000000e+00,-4.784851670265197754e-01
3.437500000000000000e-01,6.250000000000000000e-02,1.334186196327209473e-01
4.687500000000000000e-01,8.750000000000000000e-01,-2.340482473373413086e-01
3.750000000000000000e-01,1.562500000000000000e-01,5.201208591461181641e-02
4.062500000000000000e-01,8.125000000000000000e-01,-2.074368000030517578e-01
9.687500000000000000e-01,7.187500000000000000e-01,-2.278024554252624512e-01
8.750000000000000000e-01,5.625000000000000000e-01,-1.203454732894897461e-01
8.750000000000000000e-01,0.000000000000000000e+00,3.852027654647827148e-02
8.125000000000000000e-01,4.062500000000000000e-01,-2.118548154830932617e-01
9.375000000000000000e-01,7.500000000000000000e-01,-2.635178565979003906e-01
2.187500000000000000e-01,1.875000000000000000e-01,1.807094812393188477e-01
5.625000000000000000e-01,5.937500000000000000e-01,1.600926518440246582e-01
7.500000000000000000e-01,7.500000000000000000e-01,-3.110325336456298828e-02
4.062500000000000000e-01,3.750000000000000000e-01,-1.972614526748657227e-01
6.875000000000000000e-01,8.125000000000000000e-01,-4.785341024398803711e-02
8.437500000000000000e-01,3.750000000000000000e-01,-2.636719942092895508e-01
7.187500000000000000e-01,8.750000000000000000e-01,-1.607989072799682617e-01
4.062500000000000000e-01,0.000000000000000000e+00,1.371716856956481934e-01
3.125000000000000000e-02,3.437500000000000000e-01,1.554450988769531250e-01
6.250000000000000000e-02,6.250000000000000000e-02,4.702721834182739258e-01
3.125000000000000000e-02,3.125000000000000000e-02,4.865810871124267578e-01
9.375000000000000000e-01,2.812500000000000000e-01,-2.781583368778228760e-01
4.687500000000000000e-01,7.812500000000000000e-01,-1.040939688682556152e-01
5.000000000000000000e-01,1.562500000000000000e-01,1.552062034606933594e-01
8.437500000000000000e-01,9.375000000000000000e-01,-3.871814012527465820e-01
3.750000000000000000e-01,7.187500000000000000e-01,-7.182300090789794922e-02
6.250000000000000000e-02,5.000000000000000000e-01,2.446175813674926758e-01
8.437500000000000000e-01,6.562500000000000000e-01,-6.521898508071899414e-02
9.375000000000000000e-01,6.875000000000000000e-01,-1.766192913055419922e-01
7.187500000000000000e-01,1.000000000000000000e+00,-2.034382820129394531e-01
1.562500000000000000e-01,8.750000000000000000e-01,-3.377008438110351562e-02
6.562500000000000000e-01,2.812500000000000000e-01,5.995452404022216797e-02
8.750000000000000000e-01,8.125000000000000000e-01,-3.125069737434387207e-01
9.375000000000000000e-01,8.437500000000000000e-01,-4.037389159202575684e-01
1.562500000000000000e-01,7.812500000000000000e-01,9.547215700149536133e-02
2.812500000000000000e-01,2.187500000000000000e-01,3.295266628265380859e-02
8.437500000000000000e-01,7.187500000000000000e-01,-1.295707821846008301e-01
2.812500000000000000e-01,0.000000000000000000e+00,2.037502527236938477e-01
9.062500000000000000e-01,4.375000000000000000e-01,-2.970573008060455322e-01
4.687500000000000000e-01,3.125000000000000000e-02,1.937140226364135742e-01
1.875000000000000000e-01,9.375000000000000000e-01,-1.199322342872619629e-01
5.937500000000000000e-01,2.500000000000000000e-01,1.082600355148315430e-01
5.312500000000000000e-01,4.375000000000000000e-01,-3.814840316772460938e-02
3.125000000000000000e-01,7.812500000000000000e-01,-1.380549669265747070e-01
6.250000000000000000e-02,4.687500000000000000e-01,2.044138908386230469e-01
1.875000000000000000e-01,5.937500000000000000e-01,2.116360068321228027e-01
8.437500000000000000e-01,3.125000000000000000e-01,-2.303911447525024414e-01
1.875000000000000000e-01,1.000000000000000000e+00,-1.260230541229248047e-01
6.875000000000000000e-01,2.500000000000000000e-01,8.314466476440429688e-02
6.562500000000000000e-01,2.500000000000000000e-01,1.072980165481567383e-01
3.125000000000000000e-02,3.750000000000000000e-01,1.471868157386779785e-01
3.750000000000000000e-01,9.375000000000000000e-01,-3.374078869819641113e-01
1.562500000000000000e-01,6.250000000000000000e-01,2.639514207839965820e-01
6.250000000000000000e-02,5.312500000000000000e-01,2.842972278594970703e-01
9.375000000000000000e-01,8.750000000000000000e-01,-4.372705817222595215e-01
3.750000000000000000e-01,4.375000000000000000e-01,-1.770475506782531738e-01
8.125000000000000000e-01,6.250000000000000000e-01,-1.136147975921630859e-02
3.437500000000000000e-01,5.312500000000000000e-01,-5.679196119308471680e-02
4.062500000000000000e-01,9.687500000000000000e-01,-3.357828855514526367e-01
9.687500000000000000e-01,9.062500000000000000e-01,-4.724199175834655762e-01
3.125000000000000000e-01,3.125000000000000000e-01,-1.395990848541259766e-01
1.875000000000000000e-01,5.312500000000000000e-01,1.579735279083251953e-01
8.750000000000000000e-01,8.437500000000000000e-01,-3.546733260154724121e-01
9.375000000000000000e-02,3.750000000000000000e-01,1.210936307907104492e-01
1.250000000000000000e-01,9.062500000000000000e-01,-2.242243289947509766e-02
6.562500000000000000e-01,3.437500000000000000e-01,-4.257798194885253906e-03
8.125000000000000000e-01,9.375000000000000000e-02,1.039679646492004395e-01
1.875000000000000000e-01,2.500000000000000000e-01,1.319447159767150879e-01
2.812500000000000000e-01,6.250000000000000000e-02,1.978871822357177734e-01
6.562500000000000000e-01,0.000000000000000000e+00,3.354167938232421875e-01
7.812500000000000000e-01,3.437500000000000000e-01,-1.615519523620605469e-01
5.937500000000000000e-01,1.000000000000000000e+00,-1.525212526321411133e-01
4.375000000000000000e-01,5.625000000000000000e-01,-7.683634757995605469e-04
6.875000000000000000e-01,2.812500000000000000e-01,3.568345308303833008e-02
9.062500000000000000e-01,4.062500000000000000e-01,-3.204086422920227051e-01
2.187500000000000000e-01,2.500000000000000000e-01,8.196759223937988281e-02
8.437500000000000000e-01,1.250000000000000000e-01,3.362774848937988281e-02
4.375000000000000000e-01,6.875000000000000000e-01,-3.637790679931640625e-03
5.625000000000000000e-01,1.562500000000000000e-01,2.281826734542846680e-01
2.812500000000000000e-01,1.000000000000000000e+00,-2.759771645069122314e-01
4.687500000000000000e-01,4.687500000000000000e-01,-8.053863048553466797e-02
6.250000000000000000e-01,1.875000000000000000e-01,2.160321474075317383e-01
6.250000000000000000e-01,2.187500000000000000e-01,1.665992736816406250e-01
2.187500000000000000e-01,8.750000000000000000e-01,-1.306312084197998047e-01
1.875000000000000000e-01,5.000000000000000000e-01,1.188722848892211914e-01
6.250000000000000000e-01,3.437500000000000000e-01,4.537224769592285156e-03
2.812500000000000000e-01,9.375000000000000000e-01,-2.701396942138671875e-01
4.062500000000000000e-01,3.125000000000000000e-01,-1.626194715499877930e-01
6.250000000000000000e-01,0.000000000000000000e+00,3.425914049148559570e-01
3.125000000000000000e-01,3.125000000000000000e-02,1.651854515075683594e-01
0.000000000000000000e+00,2.812500000000000000e-01,2.223675251007080078e-01
6.250000000000000000e-02,0.000000000000000000e+00,4.769139289855957031e-01
1.875000000000000000e-01,1.562500000000000000e-01,2.735635042190551758e-01
1.250000000000000000e-01,3.437500000000000000e-01,1.033442020416259766e-01
8.437500000000000000e-01,7.500000000000000000e-01,-1.764206886291503906e-01
1.250000000000000000e-01,2.500000000000000000e-01,2.115976810455322266e-01
7.500000000000000000e-01,3.437500000000000000e-01,-1.116496324539184570e-01
7.812500000000000000e-01,1.875000000000000000e-01,5.021899938583374023e-02
9.062500000000000000e-01,5.625000000000000000e-01,-1.478632092475891113e-01
0.000000000000000000e+00,8.750000000000000000e-01,6.204116344451904297e-02
3.437500000000000000e-01,5.937500000000000000e-01,-1.986086368560791016e-03
